"time","timeDate","close","high","low","open","volumefrom","volumeto"
1504310400000,"2017-09-01",23.65,29.11,23.01,28.09,2139.42,54493.82
1504396800000,"2017-09-02",24.58,25.93,23.19,23.65,2957.45,72878.16
1504483200000,"2017-09-03",21.68,24.58,20.73,24.58,2608.59,59638.22
1504569600000,"2017-09-04",23.04,24.07,20.36,21.68,1002.99,21904.35
1504656000000,"2017-09-05",23.98,24.08,22.81,23.04,1125.71,26212.22
1504742400000,"2017-09-06",23.59,24.08,23.48,23.98,1042.37,24738.63
1504828800000,"2017-09-07",21.61,24.61,20.88,23.59,1086.88,25002.17
1504915200000,"2017-09-08",21.76,22.17,21.39,21.61,984.99,21449.8
1505001600000,"2017-09-09",21.52,21.99,19.97,21.76,1181.46,24862.17
1505088000000,"2017-09-10",20.95,21.52,20.58,21.52,1369.96,28698.3
1505174400000,"2017-09-11",21.39,21.73,20.54,20.95,1100.08,23403.19
1505260800000,"2017-09-12",20.87,23.53,20.5,21.39,1077.38,22831.92
1505347200000,"2017-09-13",15.76,20.87,15.76,20.87,1098.96,20063.22
1505433600000,"2017-09-14",18.15,18.31,13.52,15.76,1521.16,24777.84
1505520000000,"2017-09-15",17.53,18.81,16.81,18.15,1230.48,21967.9
1505606400000,"2017-09-16",17.49,17.61,16.08,17.53,1587.71,27117.36
1505692800000,"2017-09-17",18.97,19.02,17.45,17.49,1389.22,25574.28
1505779200000,"2017-09-18",18.6,19.09,18.48,18.97,663.16,12403.39
1505865600000,"2017-09-19",18.6,18.6,18.6,18.6,0,0
1505952000000,"2017-09-20",18.6,18.6,18.6,18.6,0,0
1506038400000,"2017-09-21",18.6,18.6,18.6,18.6,0,0
1506124800000,"2017-09-22",18.6,18.6,18.6,18.6,0,0
1506211200000,"2017-09-23",18.6,18.6,18.6,18.6,0,0
1506297600000,"2017-09-24",18.6,18.6,18.6,18.6,0,0
1506384000000,"2017-09-25",18.6,18.6,18.6,18.6,0,0
1506470400000,"2017-09-26",18.6,18.6,18.6,18.6,0,0
1506556800000,"2017-09-27",18.6,18.6,18.6,18.6,0,0
1506643200000,"2017-09-28",18.6,18.6,18.6,18.6,0,0
1506729600000,"2017-09-29",18.6,18.6,18.6,18.6,0,0
1506816000000,"2017-09-30",18.6,18.6,18.6,18.6,0,0
1506902400000,"2017-10-01",18.6,18.6,18.6,18.6,0,0
1506988800000,"2017-10-02",18.6,18.6,18.6,18.6,0,0
1507075200000,"2017-10-03",18.6,18.6,18.6,18.6,0,0
1507161600000,"2017-10-04",18.6,18.6,18.6,18.6,0,0
1507248000000,"2017-10-05",18.6,18.6,18.6,18.6,0,0
1507334400000,"2017-10-06",18.6,18.6,18.6,18.6,0,0
1507420800000,"2017-10-07",18.6,18.6,18.6,18.6,0,0
1507507200000,"2017-10-08",18.6,18.6,18.6,18.6,0,0
1507593600000,"2017-10-09",18.6,18.6,18.6,18.6,0,0
1507680000000,"2017-10-10",18.6,18.6,18.6,18.6,0,0
1507766400000,"2017-10-11",18.6,18.6,18.6,18.6,0,0
1507852800000,"2017-10-12",18.6,18.6,18.6,18.6,0,0
1507939200000,"2017-10-13",18.6,18.6,18.6,18.6,0,0
1508025600000,"2017-10-14",18.6,18.6,18.6,18.6,6.45,120
1508112000000,"2017-10-15",18.6,18.6,18.6,18.6,0,0
1508198400000,"2017-10-16",18.6,18.6,18.6,18.6,0,0
1508284800000,"2017-10-17",18.6,18.6,18.6,18.6,0,0
1508371200000,"2017-10-18",18.6,18.6,18.6,18.6,0,0
1508457600000,"2017-10-19",18.6,18.6,18.6,18.6,0,0
1508544000000,"2017-10-20",18.6,18.6,18.6,18.6,0,0
1508630400000,"2017-10-21",18.6,18.6,18.6,18.6,0,0
1508716800000,"2017-10-22",18.6,18.6,18.6,18.6,0,0
1508803200000,"2017-10-23",18.6,18.6,18.6,18.6,0,0
1508889600000,"2017-10-24",18.6,18.6,18.6,18.6,0,0
1508976000000,"2017-10-25",18.6,18.6,18.6,18.6,0,0
1509062400000,"2017-10-26",18.6,18.6,18.6,18.6,0,0
1509148800000,"2017-10-27",18.6,18.6,18.6,18.6,0,0
1509235200000,"2017-10-28",18.6,18.6,18.6,18.6,0,0
1509321600000,"2017-10-29",18.6,18.6,18.6,18.6,0,0
1509408000000,"2017-10-30",18.6,18.6,18.6,18.6,0,0
1509494400000,"2017-10-31",18.6,18.6,18.6,18.6,0,0
1509580800000,"2017-11-01",18.6,18.6,18.6,18.6,0,0
1509667200000,"2017-11-02",18.6,18.6,18.6,18.6,0,0
1509753600000,"2017-11-03",18.6,18.6,18.6,18.6,0,0
1509840000000,"2017-11-04",18.6,18.6,18.6,18.6,0,0
1509926400000,"2017-11-05",18.6,18.6,18.6,18.6,0,0
1510012800000,"2017-11-06",18.6,18.6,18.6,18.6,0,0
1510099200000,"2017-11-07",18.6,18.6,18.6,18.6,0,0
1510185600000,"2017-11-08",18.6,18.6,18.6,18.6,0,0
1510272000000,"2017-11-09",18.6,18.6,18.6,18.6,0,0
1510358400000,"2017-11-10",18.6,18.6,18.6,18.6,0,0
1510444800000,"2017-11-11",18.6,18.6,18.6,18.6,0,0
1510531200000,"2017-11-12",18.6,18.6,18.6,18.6,0,0
1510617600000,"2017-11-13",18.6,18.6,18.6,18.6,0,0
1510704000000,"2017-11-14",18.6,18.6,18.6,18.6,0,0
1510790400000,"2017-11-15",18.6,18.6,18.6,18.6,0,0
1510876800000,"2017-11-16",18.6,18.6,18.6,18.6,0,0
1510963200000,"2017-11-17",18.6,18.6,18.6,18.6,0,0
1511049600000,"2017-11-18",18.6,18.6,18.6,18.6,0,0
1511136000000,"2017-11-19",18.6,18.6,18.6,18.6,0,0
1511222400000,"2017-11-20",18.6,18.6,18.6,18.6,0,0
1511308800000,"2017-11-21",18.6,18.6,18.6,18.6,0,0
1511395200000,"2017-11-22",18.6,18.6,18.6,18.6,0,0
1511481600000,"2017-11-23",18.6,18.6,18.6,18.6,0,0
1511568000000,"2017-11-24",18.6,18.6,18.6,18.6,0,0
1511654400000,"2017-11-25",18.6,18.6,18.6,18.6,0,0
1511740800000,"2017-11-26",18.6,18.6,18.6,18.6,0,0
1511827200000,"2017-11-27",18.6,18.6,18.6,18.6,0,0
1511913600000,"2017-11-28",18.6,18.6,18.6,18.6,0,0
1512000000000,"2017-11-29",18.6,18.6,18.6,18.6,0,0
1512086400000,"2017-11-30",18.6,18.6,18.6,18.6,0,0
1512172800000,"2017-12-01",18.6,18.6,18.6,18.6,0,0
1512259200000,"2017-12-02",18.6,18.6,18.6,18.6,0,0
1512345600000,"2017-12-03",18.6,18.6,18.6,18.6,0,0
1512432000000,"2017-12-04",18.6,18.6,18.6,18.6,0,0
1512518400000,"2017-12-05",18.6,18.6,18.6,18.6,0,0
